,1,1.1,1.2,1.3,1.4,1.5,1.6
0.4,0.374994062,0.407852801,0.441085656,0.474579433,0.508260988,0.542081367,0.576006801
0.42,0.378766271,0.411702832,0.445039701,0.478656193,0.512474214,0.546441434,0.58052171
0.44,0.382567446,0.415573908,0.449008153,0.48274165,0.51669112,0.550800688,0.585031727
0.46,0.386406755,0.41947536,0.453000579,0.486845663,0.520921893,0.555169678,0.589547779
0.48,0.390291836,0.423414897,0.457024833,0.49097628,0.525174813,0.559556943,0.594078689
0.5,0.394229216,0.427399055,0.461087523,0.495140232,0.529456771,0.56396956,0.598631743
0.52,0.398224604,0.431433497,0.465194336,0.499343275,0.533773628,0.568413523,0.603213085
0.54,0.402283098,0.435523237,0.469350264,0.503590427,0.538130465,0.572894001,0.607827996
0.56,0.406409333,0.439672792,0.47355977,0.507886147,0.542531768,0.577415537,0.612481096
0.58,0.410607594,0.4438863,0.477826911,0.512234456,0.546981562,0.581982184,0.617176487
0.6,0.414881896,0.448167609,0.482155431,0.516639043,0.551483512,0.586597615,0.621917871
0.62,0.41923605,0.452520342,0.486548829,0.52110333,0.556041004,0.591265201,0.626708629
0.64,0.423673714,0.45694795,0.491010414,0.525630534,0.560657197,0.595988077,0.63155189
0.66,0.428198428,0.461453751,0.495543349,0.530223711,0.565335077,0.600769188,0.636450581
0.68,0.432813648,0.466040967,0.500150684,0.534885791,0.570077494,0.605611329,0.64140747
0.7,0.437522772,0.470712745,0.504835384,0.539619607,0.574887186,0.610517177,0.646425194
0.72,0.442329158,0.475472181,0.509600351,0.544427917,0.57976681,0.615489316,0.651506289
0.74,0.44723614,0.480322339,0.514448442,0.549313426,0.584718957,0.620530258,0.656653211
0.76,0.452247049,0.485266262,0.519382486,0.5542788,0.589746173,0.62564246,0.661868356
0.78,0.457365215,0.490306988,0.524405294,0.55932668,0.594850971,0.630828338,0.667154071
0.8,0.462593987,0.495447561,0.529519675,0.564459694,0.60003584,0.636090281,0.672512669
0.82,0.467936735,0.500691036,0.53472844,0.569680466,0.605303262,0.64143066,0.677946443
0.84,0.473396864,0.506040494,0.540034415,0.574991625,0.610655715,0.646851839,0.68345767
0.86,0.478977813,0.511499041,0.545440445,0.580395812,0.616095682,0.652356182,0.689048622
0.88,0.484683071,0.517069822,0.550949404,0.58589569,0.621625662,0.657946058,0.694721576
0.9,0.490516175,0.522756025,0.556564199,0.591493944,0.627248169,0.663623854,0.700478816
0.92,0.49648072,0.528560882,0.562287774,0.597193295,0.632965747,0.669391973,0.706322643
0.94,0.502580363,0.534487681,0.568123121,0.602996497,0.638780967,0.675252846,0.712255378
0.96,0.508818829,0.540539768,0.57407328,0.60890635,0.644696437,0.681208933,0.718279369
0.98,0.515199914,0.546720551,0.580141344,0.614925697,0.650714806,0.687262729,0.724396995
1,0.521727492,0.553033507,0.58633047,0.621057437,0.656838768,0.693416772,0.730610674
1.02,0.528405521,0.559482188,0.592643874,0.627304522,0.663071069,0.699673644,0.736922861
1.04,0.535238047,0.566070223,0.599084846,0.633669969,0.669414508,0.706035975,0.743336061
1.06,0.542229211,0.572801324,0.605656749,0.640156859,0.675871945,0.712506455,0.749852828
1.08,0.549383253,0.579679296,0.612363025,0.646768347,0.682446306,0.719087828,0.756475772
1.1,0.556704522,0.586708036,0.619207204,0.653507663,0.689140585,0.725782906,0.763207566
1.12,0.564197483,0.593891548,0.626192906,0.660378121,0.695957854,0.732594571,0.770050945
1.14,0.571866719,0.601233941,0.633323848,0.667383124,0.702901265,0.73952578,0.777008719
1.16,0.579716951,0.608739443,0.640603855,0.674526168,0.709974057,0.74657957,0.784083773
1.18,0.587753036,0.616412405,0.64803686,0.681810852,0.717179561,0.753759068,0.791279075
1.2,0.595979984,0.624257314,0.655626918,0.689240884,0.724521211,0.761067492,0.798597681
1.22,0.604402971,0.632278797,0.66337821,0.696820086,0.732002545,0.768508159,0.806042742
1.24,0.613027344,0.640481638,0.671295056,0.704552405,0.739627218,0.776084497,0.813617513
1.26,0.621858645,0.648870782,0.67938192,0.712441921,0.747399004,0.783800044,0.821325353
1.28,0.630902618,0.657451352,0.687643425,0.720492855,0.75532181,0.791658462,0.82916974
1.3,0.640165231,0.666228663,0.696084361,0.728709581,0.763399681,0.799663543,0.837154272
1.32,0.649652689,0.675208231,0.704709696,0.737096634,0.771636811,0.807819216,0.845282679
1.34,0.659371461,0.684395792,0.713524592,0.745658721,0.780037551,0.816129557,0.85355883
1.36,0.669328291,0.69379732,0.722534418,0.754400734,0.788606422,0.8245988,0.861986735
1.38,0.67953023,0.703419038,0.731744759,0.763327761,0.797348123,0.833231341,0.870570564
1.4,0.689984651,0.713267441,0.741161438,0.772445099,0.80626754,0.842031751,0.879314644
1.42,0.700699278,0.723349313,0.750790525,0.781758266,0.815369761,0.851004785,0.888223471
1.44,0.711682205,0.733671747,0.760638357,0.791273014,0.824660086,0.860155388,0.897301717
1.46,0.722941923,0.744242161,0.770711551,0.800995342,0.834144034,0.869488707,0.906554237
1.48,0.73448734,0.755068319,0.781017018,0.810931509,0.843827355,0.879010095,0.91598607
1.5,0.746327799,0.766158349,0.791561981,0.821088045,0.853716042,0.888725122,0.925602446
1.52,0.758473091,0.777520752,0.802353985,0.83147176,0.863816332,0.898639573,0.935408787
1.54,0.770933462,0.78916442,0.813400909,0.842089755,0.874134719,0.908759458,0.945410704
1.56,0.783719604,0.801098638,0.824710968,0.852949425,0.884677951,0.919091006,0.955613994
1.58,0.796842639,0.813333077,0.836292723,0.864058459,0.895453032,0.929640663,0.96602463
1.6,0.810314073,0.825877789,0.848155065,0.875424841,0.906467215,0.940415083,0.976648746
1.62,0.82414573,0.838743174,0.860307211,0.887056832,0.91772799,0.95142111,0.987492619
1.64,0.83834964,0.851939929,0.872758665,0.898962953,0.929243062,0.962665755,0.998562632
1.66,0.852937884,0.865478983,0.885519184,0.911151948,0.941020319,0.974156162,1.009865241
1.68,0.867922372,0.87937138,0.898598705,0.923632737,0.95306779,0.985899558,1.021406914
1.7,0.883314539,0.893628134,0.912007257,0.936414344,0.965393577,0.997903196,1.033194067
1.72,0.899124931,0.908260023,0.925754827,0.949505801,0.978005774,1.010174263,1.04523297
1.74,0.915362664,0.923277305,0.939851194,0.962916021,0.990912358,1.022719781,1.057529636
1.76,0.932034705,0.938689358,0.954305696,0.976653629,1.004121041,1.035546465,1.07008968
1.78,0.949144945,0.954504198,0.969126935,0.990726742,1.01763909,1.048660552,1.082918141
1.8,0.966693007,0.970727858,0.984322386,1.005142688,1.031473092,1.062067587,1.096019262
1.82,0.984672733,0.987363601,0.999897914,1.019907654,1.045628659,1.075772151,1.109396231
1.84,1.003070278,1.00441091,1.015857142,1.035026231,1.060110065,1.089777528,1.123050846
1.86,1.021861736,1.021864228,1.032200671,1.050500854,1.074919784,1.104085304,1.136983128
1.88,1.041010212,1.039711384,1.048925102,1.066331106,1.090057936,1.118694863,1.15119084
1.9,1.060462258,1.057931647,1.066021819,1.082512854,1.105521596,1.133602787,1.165668918
1.92,1.080143589,1.076493348,1.083475508,1.099037194,1.12130396,1.148802132,1.180408786
1.94,1.099954026,1.095350992,1.101262337,1.115889169,1.137393332,1.164281547,1.195397548
1.96,1.11976165,1.114441818,1.119347765,1.133046217,1.15377191,1.180024244,1.210617032
1.98,1.139396197,1.133681724,1.137683929,1.150476317,1.170414337,1.19600676,1.226042666
2,1.158641894,1.152960562,1.156206543,1.168135785,1.187285989,1.212197515,1.241642177